manifest_id,manifest_version,filename,env,subject,activity,subtype,trial,split_id,split_assignment,split_unit,test_sealed,source,usable_for_training,exclude_reason,exclude_candidate,exclude_candidate_reason,onset_frame_original,onset_frame_clean,rise_frame_original,rise_frame_clean,peak_frame_original,peak_frame_clean,baseline_median,baseline_mad,baseline_iqr,baseline_p75,baseline_p90,baseline_noise_ratio,baseline_mad_ratio,rise_strength,rise_slope,confidence_ref,param_sensitivity,topk_spread,topk_spread_extreme,soft_warning_count,needs_review,needs_review_hard_reasons,needs_review_soft_reasons,review_priority,review_priority_reasons
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_B_T010.csv,4,2,FALL_SIT_B,FALL_SIT_B,10,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,excluded,False,resampled_lt_550,False,,,,,,,,,,,,,,,,,,,,,0,True,resampled_count<550,,high,hard_resampled_count_lt_550
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_F_T001.csv,4,2,FALL_SIT_F,FALL_SIT_F,1,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,235,135,235,135,274,174,0.15279,0.00536,0.01048,0.15858,0.1682,1.10082,0.03507,1.19006,0.0468,0.60138,35.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_F_T002.csv,4,2,FALL_SIT_F,FALL_SIT_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,211,111,211,111,301,201,0.15532,0.00739,0.01709,0.16142,0.1664,1.07137,0.04755,1.14625,0.03424,0.55984,8.0,3,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_F_T003.csv,4,2,FALL_SIT_F,FALL_SIT_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,230,130,230,130,313,213,0.16002,0.00958,0.01912,0.16995,0.17615,1.10079,0.0599,1.19578,0.04176,0.5615,10.0,3,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_F_T004.csv,4,2,FALL_SIT_F,FALL_SIT_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,229,129,308,208,0.15746,0.00642,0.01251,0.16341,0.16768,1.06484,0.04076,1.13112,0.02471,0.47502,1.0,67,True,3,True,,rise_strength_low;confidence_ref_low;topk_spread_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_F_T005.csv,4,2,FALL_SIT_F,FALL_SIT_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,out_of_scope,filename,True,excluded,False,resampled_lt_550,False,,,,,,,,,,,,,,,,,,,,,0,True,resampled_count<550,,high,hard_resampled_count_lt_550
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_F_T006.csv,4,2,FALL_SIT_F,FALL_SIT_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,pending_manual,False,,False,,,,214,114,331,231,0.15604,0.0064,0.01229,0.1617,0.17041,1.09205,0.041,1.13362,0.01736,0.5207,3.0,2,False,2,True,,rise_strength_low;confidence_ref_low,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_F_T007.csv,4,2,FALL_SIT_F,FALL_SIT_F,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,212,112,212,112,285,185,0.15067,0.01005,0.0201,0.16152,0.16863,1.11919,0.0667,1.20397,0.01413,0.58436,4.0,2,False,1,False,,rise_slope_low,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_F_T008.csv,4,2,FALL_SIT_F,FALL_SIT_F,8,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,pending_manual,False,,False,,,,190,,299,199,0.14788,0.00507,0.01049,0.15442,0.16028,1.08391,0.03431,1.42545,0.00775,0.63814,0.0,2,False,1,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,rise_slope_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_F_T009.csv,4,2,FALL_SIT_F,FALL_SIT_F,9,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,237,137,237,137,284,184,0.1639,0.00869,0.01746,0.17098,0.17958,1.09566,0.05304,1.25256,0.05312,0.53385,1.0,72,True,1,False,,topk_spread_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_SIT_F_T010.csv,4,2,FALL_SIT_F,FALL_SIT_F,10,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,256,156,256,156,323,223,0.14648,0.00668,0.0133,0.15279,0.1569,1.07116,0.04559,1.166,0.04127,0.54653,0.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_B_T001.csv,4,2,FALL_STD_B,FALL_STD_B,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,205,105,270,170,0.19492,0.01837,0.03555,0.20968,0.24173,1.24018,0.09424,1.34064,0.10462,0.65101,0.0,2,False,2,True,,baseline_noise_high;baseline_mad_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_B_T002.csv,4,2,FALL_STD_B,FALL_STD_B,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,278,178,278,178,333,233,0.14877,0.01158,0.02051,0.15706,0.16401,1.10239,0.07786,1.27442,0.06788,0.5724,0.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_B_T003.csv,4,2,FALL_STD_B,FALL_STD_B,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,246,146,246,146,348,248,0.14725,0.0084,0.01692,0.15732,0.16411,1.11455,0.05707,1.2404,0.05438,0.54256,51.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_B_T004.csv,4,2,FALL_STD_B,FALL_STD_B,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,229,129,229,129,273,173,0.14771,0.0101,0.02008,0.15728,0.16449,1.11355,0.06837,1.29185,0.04697,0.63148,1.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_B_T005.csv,4,2,FALL_STD_B,FALL_STD_B,5,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,234,134,234,134,236,136,0.15057,0.01012,0.01873,0.15822,0.16816,1.11679,0.06723,1.21253,0.06592,0.6026,21.0,44,False,1,False,,topk_spread_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_B_T006.csv,4,2,FALL_STD_B,FALL_STD_B,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,214,114,214,114,258,158,0.13854,0.00465,0.00966,0.14382,0.14743,1.06415,0.03356,1.12602,0.02617,0.59682,0.0,2,False,1,False,,rise_strength_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_B_T007.csv,4,2,FALL_STD_B,FALL_STD_B,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,201,101,201,101,204,104,0.15005,0.00976,0.01874,0.16017,0.16412,1.09375,0.06504,1.3163,0.07348,0.71569,1.0,3,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_B_T008.csv,4,2,FALL_STD_B,FALL_STD_B,8,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,226,126,226,126,294,194,0.14352,0.00668,0.01309,0.1501,0.15628,1.08894,0.04653,1.18207,0.01548,0.57103,7.0,3,False,1,False,,rise_slope_low,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_B_T009.csv,4,2,FALL_STD_B,FALL_STD_B,9,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,191,,219,119,0.1593,0.00783,0.0168,0.16871,0.17404,1.09257,0.04916,1.17238,0.05876,0.65526,1.0,2,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_B_T010.csv,4,2,FALL_STD_B,FALL_STD_B,10,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,209,109,209,109,309,209,0.1443,0.00807,0.01664,0.15039,0.15615,1.08215,0.05592,1.17991,0.01288,0.55645,35.0,2,False,1,False,,rise_slope_low,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_F_T001.csv,4,2,FALL_STD_F,FALL_STD_F,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,243,143,243,143,269,169,0.15216,0.00704,0.01421,0.15947,0.16852,1.10756,0.04624,1.17297,0.01489,0.59256,42.0,2,False,1,False,,rise_slope_low,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_F_T002.csv,4,2,FALL_STD_F,FALL_STD_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,238,138,238,138,268,168,0.161,0.00579,0.01148,0.16669,0.16979,1.05463,0.03593,1.15874,0.02087,0.59501,1.0,3,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_F_T003.csv,4,2,FALL_STD_F,FALL_STD_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,206,106,206,106,283,183,0.12232,0.00532,0.01109,0.12947,0.13574,1.10967,0.04347,1.13831,0.03592,0.57329,22.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_F_T004.csv,4,2,FALL_STD_F,FALL_STD_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,221,121,221,121,307,207,0.15665,0.0079,0.01476,0.16335,0.1722,1.09929,0.05043,1.21649,0.015,0.56818,28.0,2,False,1,False,,rise_slope_low,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_F_T005.csv,4,2,FALL_STD_F,FALL_STD_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,221,121,221,121,286,186,0.16261,0.00794,0.01615,0.17125,0.17852,1.0978,0.04885,1.16329,0.04676,0.58165,27.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_F_T006.csv,4,2,FALL_STD_F,FALL_STD_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,190,,314,214,0.12939,0.00468,0.0093,0.13538,0.14088,1.08879,0.03616,1.14949,0.00963,0.42468,0.0,106,True,3,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200;topk_no_consensus_hard,rise_slope_low;confidence_ref_low;topk_spread_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_F_T007.csv,4,2,FALL_STD_F,FALL_STD_F,7,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,243,143,243,143,318,218,0.15186,0.00718,0.01577,0.15893,0.16605,1.09345,0.04727,1.22367,0.04571,0.56763,20.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_F_T008.csv,4,2,FALL_STD_F,FALL_STD_F,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,302,202,302,202,307,207,0.13243,0.00828,0.01595,0.14151,0.14905,1.12546,0.0625,1.24731,0.08729,0.59308,0.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_F_T009.csv,4,2,FALL_STD_F,FALL_STD_F,9,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,206,106,206,106,268,168,0.15304,0.0078,0.01559,0.16086,0.16493,1.07769,0.05094,1.18009,0.03343,0.60336,0.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_STD_F_T010.csv,4,2,FALL_STD_F,FALL_STD_F,10,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,268,168,268,168,309,209,0.16255,0.00774,0.01581,0.16864,0.17388,1.0697,0.04762,1.15599,0.03452,0.55606,2.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_B_T001.csv,4,2,FALL_WALK_B,FALL_WALK_B,1,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,pending_manual,False,,False,,,,,,,,0.14133,0.00941,0.01863,0.15038,0.16024,1.13378,0.06657,,,,0.0,,False,0,True,rise_not_found,,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_B_T002.csv,4,2,FALL_WALK_B,FALL_WALK_B,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,285,185,287,187,0.16203,0.02906,0.08085,0.22165,0.27562,1.70103,0.17937,1.64711,0.26047,0.71987,0.0,1,False,2,True,,baseline_noise_high;baseline_mad_high,high,weak_subtype:FALL_WALK_B
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_B_T003.csv,4,2,FALL_WALK_B,FALL_WALK_B,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,213,113,234,134,0.15881,0.01421,0.02914,0.17058,0.19082,1.2016,0.0895,1.29443,0.0322,0.61087,27.0,45,False,2,True,,baseline_mad_high;topk_spread_high,high,weak_subtype:FALL_WALK_B
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_B_T004.csv,4,2,FALL_WALK_B,FALL_WALK_B,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,209,109,209,109,213,113,0.16892,0.01109,0.02213,0.17917,0.1929,1.14199,0.06566,1.23079,0.05316,0.67345,0.0,1,False,0,False,,,high,weak_subtype:FALL_WALK_B
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_B_T005.csv,4,2,FALL_WALK_B,FALL_WALK_B,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,190,,192,,0.13706,0.01284,0.02668,0.1523,0.16151,1.17836,0.09365,1.30565,0.01165,,1.0,0,False,2,True,frame_mapping_failed;peak_in_beep_region;peak_outside_expected_fall_original_200_400;rise_in_beep_region;rise_too_early_original_lt_200,rise_slope_low;baseline_mad_high,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_B_T006.csv,4,2,FALL_WALK_B,FALL_WALK_B,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,323,223,323,223,326,226,0.16846,0.00835,0.01608,0.17799,0.18479,1.09696,0.04959,1.15537,0.08178,0.54805,1.0,2,False,0,False,,,high,weak_subtype:FALL_WALK_B
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_B_T007.csv,4,2,FALL_WALK_B,FALL_WALK_B,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,199,,202,102,0.16686,0.01857,0.11135,0.26415,0.51013,3.0572,0.1113,1.41602,0.04927,0.54655,9.0,2,False,2,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,baseline_noise_high;baseline_mad_high,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_B_T008.csv,4,2,FALL_WALK_B,FALL_WALK_B,8,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,270,170,270,170,274,174,0.16335,0.01399,0.02775,0.1763,0.1949,1.19315,0.08565,1.2813,0.13825,0.64254,49.0,2,False,1,False,,baseline_mad_high,high,weak_subtype:FALL_WALK_B
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_B_T009.csv,4,2,FALL_WALK_B,FALL_WALK_B,9,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,190,,192,,0.13745,0.00732,0.01879,0.14929,0.17875,1.30052,0.05328,5.02173,0.64202,,0.0,2,False,1,True,frame_mapping_failed;peak_in_beep_region;peak_outside_expected_fall_original_200_400;rise_in_beep_region;rise_too_early_original_lt_200,baseline_noise_high,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_B_T010.csv,4,2,FALL_WALK_B,FALL_WALK_B,10,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,193,,244,144,0.1767,0.00971,0.02806,0.19749,0.23744,1.34374,0.05493,1.18644,0.02963,0.59294,26.0,10,False,1,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,baseline_noise_high,high,weak_subtype:FALL_WALK_B;has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_F_T001.csv,4,2,FALL_WALK_F,FALL_WALK_F,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,195,,245,145,0.1376,0.00937,0.0189,0.14448,0.15967,1.16037,0.06806,1.24849,0.02565,0.63663,0.0,2,False,0,True,frame_mapping_failed;rise_in_beep_region;rise_too_early_original_lt_200,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_F_T002.csv,4,2,FALL_WALK_F,FALL_WALK_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,263,163,263,163,277,177,0.16311,0.01179,0.02448,0.17669,0.19029,1.16666,0.07228,1.23896,0.02485,0.59522,39.0,7,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_F_T003.csv,4,2,FALL_WALK_F,FALL_WALK_F,3,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,pending_manual,False,,False,,,,214,114,221,121,0.18168,0.02177,0.04324,0.20748,0.2336,1.28577,0.11984,1.67328,0.20621,0.82053,0.0,2,False,2,True,,baseline_noise_high;baseline_mad_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_F_T004.csv,4,2,FALL_WALK_F,FALL_WALK_F,4,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,195,,199,,0.15083,0.01239,0.03911,0.17957,0.2358,1.56335,0.08217,1.38235,0.28537,,5.0,2,False,2,True,frame_mapping_failed;peak_in_beep_region;peak_outside_expected_fall_original_200_400;rise_in_beep_region;rise_too_early_original_lt_200,baseline_noise_high;baseline_mad_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_F_T005.csv,4,2,FALL_WALK_F,FALL_WALK_F,5,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,211,111,211,111,225,125,0.18561,0.0147,0.03067,0.20414,0.22332,1.20317,0.07921,1.26497,0.05285,0.66092,22.0,5,False,1,False,,baseline_mad_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_F_T006.csv,4,2,FALL_WALK_F,FALL_WALK_F,6,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,221,121,221,121,229,129,0.17556,0.01368,0.02713,0.18901,0.20191,1.15011,0.07795,1.28643,0.11183,0.68689,1.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_F_T007.csv,4,2,FALL_WALK_F,FALL_WALK_F,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,215,115,215,115,315,215,0.18108,0.00767,0.01584,0.18787,0.20451,1.12938,0.04234,1.34155,0.09349,0.61429,20.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_F_T008.csv,4,2,FALL_WALK_F,FALL_WALK_F,8,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,206,106,206,106,267,167,0.14102,0.00609,0.01222,0.14742,0.15352,1.08865,0.04319,1.21062,0.05393,0.61757,16.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_F_T009.csv,4,2,FALL_WALK_F,FALL_WALK_F,9,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,,,,,0.16424,0.02156,0.04331,0.18841,0.21204,1.291,0.13127,,,,,,False,2,True,rise_not_found,baseline_noise_high;baseline_mad_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S02_A_FALL_WALK_F_T010.csv,4,2,FALL_WALK_F,FALL_WALK_F,10,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,204,104,204,104,221,121,0.18045,0.0121,0.0255,0.18975,0.20238,1.1215,0.06706,1.28554,0.04594,0.6808,1.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S03_A_FALL_SIT_B_T001.csv,4,3,FALL_SIT_B,FALL_SIT_B,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,230,130,230,130,280,180,0.1612,0.00611,0.01248,0.1667,0.17041,1.05711,0.03793,1.27326,0.07106,0.615,1.0,16,False,1,False,,topk_spread_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S03_A_FALL_SIT_B_T002.csv,4,3,FALL_SIT_B,FALL_SIT_B,2,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,pending_manual,False,,False,,,,227,127,306,206,0.16626,0.00614,0.01217,0.17235,0.1786,1.07424,0.03696,1.11882,0.06965,0.52964,1.0,26,False,2,True,,rise_strength_low;topk_spread_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S03_A_FALL_SIT_B_T003.csv,4,3,FALL_SIT_B,FALL_SIT_B,3,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,231,131,231,131,265,165,0.16649,0.00501,0.01148,0.16955,0.17671,1.06137,0.03008,1.09562,0.04147,0.58489,13.0,2,False,1,False,,rise_strength_low,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S03_A_FALL_SIT_B_T004.csv,4,3,FALL_SIT_B,FALL_SIT_B,4,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,243,143,243,143,262,162,0.16544,0.00758,0.01441,0.1725,0.17802,1.07606,0.04581,1.21656,0.05355,0.62552,21.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S03_A_FALL_SIT_B_T005.csv,4,3,FALL_SIT_B,FALL_SIT_B,5,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,,,,,0.17224,0.01501,0.02961,0.18794,0.20766,1.20565,0.08713,,,,,,False,1,True,rise_not_found,baseline_mad_high,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S03_A_FALL_SIT_B_T006.csv,4,3,FALL_SIT_B,FALL_SIT_B,6,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,226,126,226,126,290,190,0.15228,0.01058,0.0213,0.16285,0.17559,1.15308,0.06946,1.25881,0.09616,0.61309,0.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S03_A_FALL_SIT_B_T007.csv,4,3,FALL_SIT_B,FALL_SIT_B,7,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,excluded,False,resampled_lt_550,False,,,,,,,,,,,,,,,,,,,,,0,True,resampled_count<550,,high,hard_resampled_count_lt_550
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S03_A_FALL_SIT_B_T008.csv,4,3,FALL_SIT_B,FALL_SIT_B,8,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,242,142,242,142,293,193,0.15665,0.0072,0.01611,0.16738,0.17237,1.10032,0.04598,1.16686,0.05096,0.57649,9.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S03_A_FALL_SIT_B_T009.csv,4,3,FALL_SIT_B,FALL_SIT_B,9,within_subject_seed42_val0.2_test0.2_pretrained6,test,filename,True,auto_reviewed,True,,False,,219,119,219,119,230,130,0.16217,0.00565,0.01279,0.17076,0.17809,1.09813,0.03484,1.16034,0.02933,0.63259,17.0,2,False,0,False,,,high,has_hard_review
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S03_A_FALL_SIT_B_T010.csv,4,3,FALL_SIT_B,FALL_SIT_B,10,within_subject_seed42_val0.2_test0.2_pretrained6,val,filename,True,auto_reviewed,True,,False,,242,142,242,142,293,193,0.12839,0.00835,0.01535,0.13406,0.1421,1.10684,0.06503,1.19595,0.04168,0.56539,2.0,17,False,1,False,,topk_spread_high,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S03_A_FALL_SIT_F_T001.csv,4,3,FALL_SIT_F,FALL_SIT_F,1,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,auto_reviewed,True,,False,,223,123,223,123,309,209,0.15627,0.00766,0.01519,0.16373,0.17193,1.10021,0.04899,1.20426,0.03193,0.56673,16.0,2,False,0,False,,,normal,
onset_manifest_v1_2026-06-05,v1_auto_reviewed,E4_S03_A_FALL_SIT_F_T002.csv,4,3,FALL_SIT_F,FALL_SIT_F,2,within_subject_seed42_val0.2_test0.2_pretrained6,train,filename,True,pending_manual,False,,False,,,,212,112,341,241,0.12907,0.00497,0.00978,0.13394,0.13941,1.08006,0.03851,1.13137,0.0171,0.51111,26.0,2,False,2,True,,rise_strength_low;confidence_ref_low,high,has_hard_review
